id_2000,id_2004,area_m2_2000,area_m2_2004,habitat_2000,habitat_2004,costdist_2000,costdist_2004,elev_2000,elev_2004,edge_2000,edge_2004,track_2000,track_2004,restoration_2000,restoration_2004,zone_2000,zone_2004,,monitoring_site_2000,monitoring_site_2004
26647,26654,25,25,blind channel,blind channel,1664.861,1664.861,0.3297732,0.3297732,0,0,0,0,,,NF Delta,NF Delta,,,
26648,26655,15,15,blind channel,blind channel,1735.852,1735.852,1.021275,1.021275,0,0,0,0,,,NF Delta,NF Delta,,,
26649,26656,15,15,blind channel,blind channel,1620.255,1620.255,2.8262811,2.8262811,0,0,0,0,,,NF Delta,NF Delta,,,
26650,26657,16,16,blind channel,blind channel,1888.736,1888.736,4.931983,4.931983,0,0,0,0,,,NF Delta,NF Delta,,,
26651,26658,16,16,blind channel,blind channel,1807.62,1807.62,4.6699672,4.6699672,0,0,0,0,,,NF Delta,NF Delta,,,
26652,26659,21257,21257,distributary channel,distributary channel,1044.424,1044.424,0.3383692,0.3383692,0,0,0,0,,,NF Delta,NF Delta,,,
26653,26660,8,8,blind channel,blind channel,1949.462,1949.462,6.1386428,6.1386428,0,0,0,0,,,NF Delta,NF Delta,,,
26654,26661,5914,5914,distributary channel,distributary channel,7087.727,7087.727,6.5913601,6.5913601,1,1,0,0,,,NF Delta,NF Delta,,,
26655,26662,15,15,blind channel,blind channel,1959.734,1959.734,5.5244169,5.5244169,0,0,0,0,,,NF Delta,NF Delta,,,
26656,26663,18,18,blind channel,blind channel,1660.766,1660.766,2.4895771,2.4895771,0,0,0,0,,,NF Delta,NF Delta,,,
26657,26664,32,32,blind channel,blind channel,1886.201,1886.201,4.931983,4.931983,0,0,0,0,,,NF Delta,NF Delta,,,
26658,26665,7,7,blind channel,blind channel,1632.742,1632.742,2.8723159,2.8723159,0,0,0,0,,,NF Delta,NF Delta,,,
26659,26666,14,14,blind channel,blind channel,1669.595,1669.595,2.4895771,2.4895771,0,0,0,0,,,NF Delta,NF Delta,,,
26660,26667,12,12,blind channel,blind channel,1678.967,1678.967,0.4384522,0.4384522,0,0,0,0,,,NF Delta,NF Delta,,,
26661,26668,17503,17503,distributary channel,distributary channel,261.0193,261.0193,-1.798187,-1.798187,1,1,0,0,,,NF Delta,NF Delta,,,
26662,26669,10,10,blind channel,blind channel,1680.674,1680.674,0.5047649,0.5047649,0,0,0,0,,,NF Delta,NF Delta,,,
26663,26670,10,10,blind channel,blind channel,1663.595,1663.595,2.4895771,2.4895771,0,0,0,0,,,NF Delta,NF Delta,,,
26664,26671,23,23,blind channel,blind channel,1896.822,1896.822,4.931983,4.931983,0,0,0,0,,,NF Delta,NF Delta,,,
26665,26672,26,26,blind channel,blind channel,1702.831,1702.831,1.021275,1.021275,0,0,0,0,,,NF Delta,NF Delta,,,
26666,26673,10,10,blind channel,blind channel,1900.029,1900.029,4.931983,4.931983,0,0,0,0,,,NF Delta,NF Delta,,,
26667,26674,9,9,blind channel,blind channel,1681.26,1681.26,0.5047649,0.5047649,0,0,0,0,,,NF Delta,NF Delta,,,
26668,26675,20,20,blind channel,blind channel,1642.71,1642.71,2.1026239,2.1026239,0,0,0,0,,,NF Delta,NF Delta,,,
26669,26676,42,42,blind channel,blind channel,1870.923,1870.923,4.931983,4.931983,0,0,0,0,,,NF Delta,NF Delta,,,
26670,26677,15,15,blind channel,blind channel,1721.645,1721.645,2.367589,2.367589,0,0,0,0,,,NF Delta,NF Delta,,,
26671,26678,20,20,blind channel,blind channel,1613.411,1613.411,1.5071369,1.5071369,0,0,0,0,,,NF Delta,NF Delta,,,
26672,26679,719,719,distributary channel,distributary channel,1764.676,1764.676,1.0542819,1.0542819,0,0,0,0,,,NF Delta,NF Delta,,,
26673,26680,10,10,blind channel,blind channel,1721.145,1721.145,1.021275,1.021275,0,0,0,0,,,NF Delta,NF Delta,,,
26674,26681,13,13,blind channel,blind channel,1913.1,1913.1,5.8027539,5.8027539,0,0,0,0,,,NF Delta,NF Delta,,,
26675,26682,7,7,blind channel,blind channel,1974.29,1974.29,6.599833,6.599833,0,0,0,0,,,NF Delta,NF Delta,,,
26676,26683,18,18,blind channel,blind channel,1793.498,1793.498,4.6699672,4.6699672,0,0,0,0,,,NF Delta,NF Delta,,,
26677,26684,21,21,blind channel,blind channel,1605.255,1605.255,1.5071369,1.5071369,0,0,0,0,,,NF Delta,NF Delta,,,
26678,26685,23,23,blind channel,blind channel,1605.047,1605.047,1.5071369,1.5071369,0,0,0,0,,,NF Delta,NF Delta,,,
26679,26686,15,15,blind channel,blind channel,1696.316,1696.316,0.5047649,0.5047649,0,0,0,0,,,NF Delta,NF Delta,,,
26680,26687,28,28,blind channel,blind channel,1855.316,1855.316,2.291028,2.291028,0,0,0,0,,,NF Delta,NF Delta,,,
26681,26688,14,14,blind channel,blind channel,1677.787,1677.787,2.4895771,2.4895771,0,0,0,0,,,NF Delta,NF Delta,,,
26682,26689,20,20,blind channel,blind channel,1717.938,1717.938,1.021275,1.021275,0,0,0,0,,,NF Delta,NF Delta,,,
26683,26690,8,8,blind channel,blind channel,1806.713,1806.713,2.5017149,2.5017149,0,0,0,0,,,NF Delta,NF Delta,,,
26684,26691,22,22,blind channel,blind channel,1657.938,1657.938,2.1026239,2.1026239,0,0,0,0,,,NF Delta,NF Delta,,,
26685,26692,8,8,blind channel,blind channel,1737.458,1737.458,2.151608,2.151608,0,0,0,0,,,NF Delta,NF Delta,,,
26686,26693,19,19,blind channel,blind channel,1911.565,1911.565,4.931983,4.931983,0,0,0,0,,,NF Delta,NF Delta,,,
26687,26694,8,8,blind channel,blind channel,1752.408,1752.408,2.151608,2.151608,0,0,0,0,,,NF Delta,NF Delta,,,
26688,26695,13,13,blind channel,blind channel,1736.958,1736.958,2.151608,2.151608,0,0,0,0,,,NF Delta,NF Delta,,,
26689,26696,18,18,blind channel,blind channel,1722.18,1722.18,1.084294,1.084294,0,0,0,0,,,NF Delta,NF Delta,,,
26690,26697,15,15,blind channel,blind channel,1928.035,1928.035,6.599833,6.599833,0,0,0,0,,,NF Delta,NF Delta,,,
26691,26698,16,16,blind channel,blind channel,1697.21,1697.21,0.5047649,0.5047649,0,0,0,0,,,NF Delta,NF Delta,,,
26692,26699,22,22,blind channel,blind channel,1839.588,1839.588,2.0260749,2.0260749,0,0,0,0,,,NF Delta,NF Delta,,,
26693,26700,565,565,distributary channel,distributary channel,1825.632,1825.632,2.688287,2.688287,0,0,0,0,,,NF Delta,NF Delta,,,
26694,26701,14,14,blind channel,blind channel,1733.63,1733.63,1.28189,1.28189,0,0,0,0,,,NF Delta,NF Delta,,,
26695,26702,24,24,blind channel,blind channel,1834.174,1834.174,2.0260749,2.0260749,0,0,0,0,,,NF Delta,NF Delta,,,
26696,26703,22,22,blind channel,blind channel,1778.013,1778.013,4.6699672,4.6699672,0,0,0,0,,,NF Delta,NF Delta,,,
26697,26704,16,16,blind channel,blind channel,1691.601,1691.601,2.4895771,2.4895771,0,0,0,0,,,NF Delta,NF Delta,,,
26698,26705,17,17,blind channel,blind channel,1710.837,1710.837,2.842396,2.842396,0,0,0,0,,,NF Delta,NF Delta,,,
26699,26706,21,21,blind channel,blind channel,1818.431,1818.431,2.0260749,2.0260749,0,0,0,0,,,NF Delta,NF Delta,,,
26700,26707,13,13,blind channel,blind channel,1731.544,1731.544,1.28189,1.28189,0,0,0,0,,,NF Delta,NF Delta,,,
26701,26708,33,33,blind channel,blind channel,1589.719,1589.719,1.5071369,1.5071369,0,0,0,0,,,NF Delta,NF Delta,,,
26702,26709,17,17,blind channel,blind channel,1243.697,1243.697,2.594116,2.594116,0,0,0,0,,,NF Delta,NF Delta,,,
26703,26710,12,12,blind channel,blind channel,1747.115,1747.115,2.151608,2.151608,0,0,0,0,,,NF Delta,NF Delta,,,
26704,26711,16,16,blind channel,blind channel,1836.502,1836.502,2.0260749,2.0260749,0,0,0,0,,,NF Delta,NF Delta,,,
26705,26712,7,7,blind channel,blind channel,1942.263,1942.263,7.2095771,7.2095771,0,0,0,0,,,NF Delta,NF Delta,,,
26706,26713,7,7,blind channel,blind channel,1711.574,1711.574,2.842396,2.842396,0,0,0,0,,,NF Delta,NF Delta,,,
26707,26714,14,14,blind channel,blind channel,1791.849,1791.849,3.1087911,3.1087911,0,0,0,0,,,NF Delta,NF Delta,,,
26708,26715,7,7,blind channel,blind channel,1748.58,1748.58,1.28189,1.28189,0,0,0,0,,,NF Delta,NF Delta,,,
26709,26716,23,23,blind channel,blind channel,1802.567,1802.567,2.0260749,2.0260749,0,0,0,0,,,NF Delta,NF Delta,,,
26710,26717,18,18,blind channel,blind channel,1673.888,1673.888,2.1026239,2.1026239,0,0,0,0,,,NF Delta,NF Delta,,,
26711,26718,16,16,blind channel,blind channel,1926.893,1926.893,5.3223648,5.3223648,0,0,0,0,,,NF Delta,NF Delta,,,
26712,26719,19,19,blind channel,blind channel,1786.532,1786.532,3.5677941,3.5677941,0,0,0,0,,,NF Delta,NF Delta,,,
26713,26720,15,15,blind channel,blind channel,1762.101,1762.101,2.151608,2.151608,0,0,0,0,,,NF Delta,NF Delta,,,
26714,26721,8,8,blind channel,blind channel,1725.358,1725.358,4.0494509,4.0494509,0,0,0,0,,,NF Delta,NF Delta,,,
26715,26722,15,15,blind channel,blind channel,1258.475,1258.475,3.406527,3.406527,0,0,0,0,,,NF Delta,NF Delta,,,
26716,26723,10,10,blind channel,blind channel,1232.176,1232.176,1.1144021,1.1144021,0,0,0,0,,,NF Delta,NF Delta,,,
26717,26724,7,7,distributary channel,distributary channel,1784.582,1784.582,3.5677941,3.5677941,0,0,0,0,,,NF Delta,NF Delta,,,
26718,26725,5810,5810,distributary channel,distributary channel,7266.553,7266.553,8.7411308,8.7411308,1,1,0,0,,,NF Delta,NF Delta,,,
26719,26726,22,22,blind channel,blind channel,1851.144,1851.144,2.0260749,2.0260749,0,0,0,0,,,NF Delta,NF Delta,,,
26720,26727,20,20,blind channel,blind channel,1763.114,1763.114,4.6699672,4.6699672,0,0,0,0,,,NF Delta,NF Delta,,,
26721,26728,20,20,blind channel,blind channel,1746.358,1746.358,1.6575119,1.6575119,0,0,0,0,,,NF Delta,NF Delta,,,
26722,26729,15,15,blind channel,blind channel,1777.172,1777.172,2.151608,2.151608,0,0,0,0,,,NF Delta,NF Delta,,,
26723,26730,69625,69625,distributary channel,distributary channel,746.5824,746.5824,0.8736981,0.8736981,0,0,1,1,,,NF Delta,NF Delta,,,
26724,26731,14,14,blind channel,blind channel,1274.339,1274.339,4.2691841,4.2691841,0,0,0,0,,,NF Delta,NF Delta,,,
26725,26732,7,7,blind channel,blind channel,1706.015,1706.015,3.7399831,3.7399831,0,0,0,0,,,NF Delta,NF Delta,,,
26726,26733,8,8,blind channel,blind channel,1288.582,1288.582,5.2643952,5.2643952,0,0,0,0,,,NF Delta,NF Delta,,,
26727,26734,13,13,blind channel,blind channel,1584.047,1584.047,1.5071369,1.5071369,0,0,0,0,,,NF Delta,NF Delta,,,
26728,26735,17,17,blind channel,blind channel,1226.105,1226.105,-0.207425,-0.207425,0,0,0,0,,,NF Delta,NF Delta,,,
26729,26736,11,11,blind channel,blind channel,1776.864,1776.864,3.1087911,3.1087911,0,0,0,0,,,NF Delta,NF Delta,,,
26730,26737,50,50,blind channel,blind channel,1574.305,1574.305,1.5071369,1.5071369,0,0,0,0,,,NF Delta,NF Delta,,,
26731,26738,13,13,blind channel,blind channel,1227.691,1227.691,-0.207425,-0.207425,0,0,0,0,,,NF Delta,NF Delta,,,
26732,26739,12,12,blind channel,blind channel,1755.55,1755.55,3.1087911,3.1087911,0,0,0,0,,,NF Delta,NF Delta,,,
26733,26740,15,15,blind channel,blind channel,1598.619,1598.619,2.9614749,2.9614749,0,0,0,0,,,NF Delta,NF Delta,,,
26734,26741,20,20,blind channel,blind channel,1747.593,1747.593,4.547226,4.547226,0,0,0,0,,,NF Delta,NF Delta,,,
26735,26742,19,19,blind channel,blind channel,1689.009,1689.009,2.1026239,2.1026239,0,0,0,0,,,NF Delta,NF Delta,,,
26736,26743,16,16,blind channel,blind channel,1942.343,1942.343,5.0151939,5.0151939,0,0,0,0,,,NF Delta,NF Delta,,,
26737,26744,585,585,distributary channel,distributary channel,1895.573,1895.573,1.742395,1.742395,0,0,0,0,,,NF Delta,NF Delta,,,
26738,26745,16,16,blind channel,blind channel,1770.829,1770.829,3.1087911,3.1087911,0,0,0,0,,,NF Delta,NF Delta,,,
26739,26746,15,15,blind channel,blind channel,1613.361,1613.361,2.6555359,2.6555359,0,0,0,0,,,NF Delta,NF Delta,,,
26740,26747,14,14,blind channel,blind channel,1211.034,1211.034,-0.207425,-0.207425,0,0,0,0,,,NF Delta,NF Delta,,,
26741,26748,17,17,blind channel,blind channel,1242.712,1242.712,-0.207425,-0.207425,0,0,0,0,,,NF Delta,NF Delta,,,
26742,26749,8,8,blind channel,blind channel,1956.914,1956.914,5.0151939,5.0151939,0,0,0,0,,,NF Delta,NF Delta,,,
26743,26750,7,7,blind channel,blind channel,1759.894,1759.894,3.1087911,3.1087911,0,0,0,0,,,NF Delta,NF Delta,,,
26744,26751,15,15,blind channel,blind channel,1792.4,1792.4,3.435792,3.435792,0,0,0,0,,,NF Delta,NF Delta,,,
26745,26752,23,23,blind channel,blind channel,1866.266,1866.266,5.0377159,5.0377159,0,0,0,0,,,NF Delta,NF Delta,,,
26746,26753,16,16,blind channel,blind channel,1258.247,1258.247,0.9319974,0.9319974,0,0,0,0,,,NF Delta,NF Delta,,,
26747,26754,9,9,blind channel,blind channel,1704.53,1704.53,2.9614749,2.9614749,0,0,0,0,,,NF Delta,NF Delta,,,
26748,26755,5,5,blind channel,blind channel,1779.814,1779.814,3.1087911,3.1087911,0,0,0,0,,,NF Delta,NF Delta,,,
26749,26756,8,8,blind channel,blind channel,1288.026,1288.026,5.449841,5.449841,0,0,0,0,,,NF Delta,NF Delta,,,
26750,26757,21,21,blind channel,blind channel,1731.865,1731.865,3.967983,3.967983,0,0,0,0,,,NF Delta,NF Delta,,,
26751,26758,5,5,distributary channel,distributary channel,1208.241,1208.241,-0.207425,-0.207425,0,0,0,0,,,NF Delta,NF Delta,,,
26752,26759,64,64,blind channel,blind channel,1558.441,1558.441,2.9614749,2.9614749,0,0,0,0,,,NF Delta,NF Delta,,,
26753,26760,4841,4841,distributary channel,distributary channel,7475.423,7475.423,7.9860611,7.9860611,1,1,0,0,,,NF Delta,NF Delta,,,
26754,26761,16,16,blind channel,blind channel,1273.197,1273.197,1.686211,1.686211,0,0,0,0,,,NF Delta,NF Delta,,,
26755,26762,24,24,blind channel,blind channel,1702.53,1702.53,3.967983,3.967983,0,0,0,0,,,NF Delta,NF Delta,,,
26756,26763,13161,13161,distributary channel,distributary channel,7081.044,7081.044,6.8467312,6.8467312,0,0,0,0,,,NF Delta,NF Delta,,,
26757,26764,15,15,blind channel,blind channel,1807.385,1807.385,3.435792,3.435792,0,0,0,0,,,NF Delta,NF Delta,,,
26758,26765,5936,5936,distributary channel,distributary channel,1925.493,1925.493,0.4792266,0.4792266,0,0,0,0,,,NF Delta,NF Delta,,,
26759,26766,1849,1849,distributary channel,distributary channel,2138.266,2138.266,1.609062,1.609062,1,1,0,0,,,NF Delta,NF Delta,,,
26760,26767,16,16,blind channel,blind channel,1883.119,1883.119,3.9990849,3.9990849,0,0,0,0,,,NF Delta,NF Delta,,,
26761,26768,18,18,blind channel,blind channel,1717.223,1717.223,3.967983,3.967983,0,0,0,0,,,NF Delta,NF Delta,,,
26762,26769,7,7,blind channel,blind channel,1950.121,1950.121,5.0151939,5.0151939,0,0,0,0,,,NF Delta,NF Delta,,,
26763,26770,20,20,blind channel,blind channel,1881.923,1881.923,5.0377159,5.0377159,0,0,0,0,,,NF Delta,NF Delta,,,
26764,26771,65,65,blind channel,blind channel,1547.612,1547.612,2.9614749,2.9614749,0,0,0,0,,,NF Delta,NF Delta,,,
26765,26772,12884,12884,distributary channel,distributary channel,270.2853,270.2853,-1.9142179,-1.9142179,1,1,0,0,,,NF Delta,NF Delta,,,
26766,26773,16,16,blind channel,blind channel,1821.663,1821.663,4.017992,4.017992,0,0,0,0,,,NF Delta,NF Delta,,,
26767,26774,14,14,blind channel,blind channel,1867.669,1867.669,3.9990849,3.9990849,0,0,0,0,,,NF Delta,NF Delta,,,
26768,26775,13,13,blind channel,blind channel,1555.82,1555.82,3.1606979,3.1606979,0,0,0,0,,,NF Delta,NF Delta,,,
26769,26776,16,16,blind channel,blind channel,1570.82,1570.82,2.5242059,2.5242059,0,0,0,0,,,NF Delta,NF Delta,,,
26770,26777,16,16,blind channel,blind channel,1934.843,1934.843,5.0151939,5.0151939,0,0,0,0,,,NF Delta,NF Delta,,,
26771,26778,15,15,blind channel,blind channel,1852.512,1852.512,3.9990849,3.9990849,0,0,0,0,,,NF Delta,NF Delta,,,
26772,26779,8,8,blind channel,blind channel,1630.125,1630.125,2.5242059,2.5242059,0,0,0,0,,,NF Delta,NF Delta,,,
26773,26780,15,15,blind channel,blind channel,1837.148,1837.148,3.9990849,3.9990849,0,0,0,0,,,NF Delta,NF Delta,,,
26774,26781,14,14,blind channel,blind channel,1898.347,1898.347,5.1646471,5.1646471,0,0,0,0,,,NF Delta,NF Delta,,,
26775,26782,290,290,distributary channel,distributary channel,1932.671,1932.671,1.498896,1.498896,0,0,0,0,,,NF Delta,NF Delta,,,
26776,26783,7,7,blind channel,blind channel,1584.769,1584.769,2.5242059,2.5242059,0,0,0,0,,,NF Delta,NF Delta,,,
26777,26784,48,48,blind channel,blind channel,1531.799,1531.799,1.4518631,1.4518631,0,0,0,0,,,NF Delta,NF Delta,,,
26778,26785,17,17,blind channel,blind channel,1897.201,1897.201,5.0377159,5.0377159,0,0,0,0,,,NF Delta,NF Delta,,,
26779,26786,11022,11022,distributary channel,distributary channel,9560.587,9560.587,7.0959191,7.0959191,1,1,0,0,,,SF Delta,SF Delta,,,
26780,26787,3368,3368,distributary channel,distributary channel,2143.79,2143.79,1.379234,1.379234,0,0,0,0,,,NF Delta,NF Delta,,,
26781,26788,5842,5842,distributary channel,distributary channel,400.828,400.828,-1.6601371,-1.6601371,0,0,0,0,,,NF Delta,NF Delta,,,
26782,26789,15,15,blind channel,blind channel,1919.479,1919.479,6.4791689,6.4791689,0,0,0,0,,,NF Delta,NF Delta,,,
26783,26790,11,11,blind channel,blind channel,1905.065,1905.065,5.0377159,5.0377159,0,0,0,0,,,NF Delta,NF Delta,,,
26784,26791,21121,21121,distributary channel,distributary channel,1198.925,1198.925,-0.3931729,-0.3931729,1,1,0,0,,,NF Delta,NF Delta,,,
26785,26792,21,21,distributary channel,distributary channel,1969.956,1969.956,0.6067964,0.6067964,1,1,0,0,,,NF Delta,NF Delta,,,
26786,26793,14,14,blind channel,blind channel,1904.201,1904.201,5.2187262,5.2187262,0,0,0,0,,,NF Delta,NF Delta,,,
26787,26794,16,16,blind channel,blind channel,1615.261,1615.261,2.5242059,2.5242059,0,0,0,0,,,NF Delta,NF Delta,,,
26788,26795,15,15,blind channel,blind channel,1913.661,1913.661,5.3109221,5.3109221,0,0,0,0,,,NF Delta,NF Delta,,,
26789,26796,492,492,distributary channel,distributary channel,1976.177,1976.177,0.6067964,0.6067964,0,0,0,0,,,NF Delta,NF Delta,,,
26790,26797,36,36,blind channel,blind channel,1516.435,1516.435,1.4518631,1.4518631,0,0,0,0,,,NF Delta,NF Delta,,,
26791,26798,141,141,distributary channel,distributary channel,1952.728,1952.728,0.9521568,0.9521568,0,0,0,0,,,NF Delta,NF Delta,,,
26792,26799,5218,5218,distributary channel,distributary channel,7702.335,7702.335,6.123086,6.123086,1,1,0,0,,,NF Delta,NF Delta,,,
26793,26800,56,56,distributary channel,distributary channel,1958.713,1958.713,0.6067964,0.6067964,1,1,0,0,,,NF Delta,NF Delta,,,
26794,26801,61,61,distributary channel,distributary channel,1967.834,1967.834,0.6067964,0.6067964,1,1,0,0,,,NF Delta,NF Delta,,,
26795,26802,7,7,blind channel,blind channel,1917.272,1917.272,6.7507768,6.7507768,0,0,0,0,,,NF Delta,NF Delta,,,
26796,26803,1637,1637,distributary channel,distributary channel,2148.52,2148.52,1.073294,1.073294,1,1,0,0,,,NF Delta,NF Delta,,,
26797,26804,43,43,distributary channel,distributary channel,1974.077,1974.077,0.6067964,0.6067964,1,1,0,0,,,NF Delta,NF Delta,,,
26798,26805,51,51,distributary channel,distributary channel,1962.006,1962.006,0.6067964,0.6067964,0,0,0,0,,,NF Delta,NF Delta,,,
26799,26806,1348,1348,distributary channel,distributary channel,1977.905,1977.905,0.6067964,0.6067964,1,1,0,0,,,NF Delta,NF Delta,,,
26800,26807,45,45,distributary channel,distributary channel,1967.112,1967.112,0.6067964,0.6067964,1,1,0,0,,,NF Delta,NF Delta,,,
26801,26808,12593,12593,distributary channel,distributary channel,7290.441,7290.441,8.8374691,8.8374691,0,0,0,0,,,NF Delta,NF Delta,,,
26802,26809,15,15,blind channel,blind channel,1600.968,1600.968,2.7676721,2.7676721,0,0,0,0,,,NF Delta,NF Delta,,,
26803,26810,9265,9265,distributary channel,distributary channel,7490.77,7490.77,8.5571985,8.5571985,0,0,0,0,,,NF Delta,NF Delta,,,
26804,26811,7,7,blind channel,blind channel,1929.318,1929.318,5.3109221,5.3109221,0,0,0,0,,,NF Delta,NF Delta,,,
26805,26812,93,93,distributary channel,distributary channel,1969.991,1969.991,0.6067964,0.6067964,0,0,0,0,,,NF Delta,NF Delta,,,
26806,26813,37,37,blind channel,blind channel,1501.399,1501.399,0.6409825,0.6409825,0,0,0,0,,,NF Delta,NF Delta,,,
26807,26814,26491,26491,distributary channel,distributary channel,960.6591,960.6591,0.1202101,0.1202101,0,0,0,0,,,NF Delta,NF Delta,,,
26808,26815,14042,14042,distributary channel,distributary channel,993.0586,993.0586,0.3307371,0.3307371,0,0,0,0,,,NF Delta,NF Delta,,,
26809,26816,4384,4384,distributary channel,distributary channel,1981.476,1981.476,0.6067964,0.6067964,0,0,0,0,,,NF Delta,NF Delta,,,
26810,26817,15,15,blind channel,blind channel,1586.19,1586.19,4.197875,4.197875,0,0,0,0,,,NF Delta,NF Delta,,,
26811,26818,5951,5951,distributary channel,distributary channel,7074.362,7074.362,9.0991259,9.0991259,1,1,0,0,,,NF Delta,NF Delta,,,
26812,26819,20049,20049,distributary channel,distributary channel,9560.943,9560.943,8.3272591,8.3272591,0,0,0,0,,,SF Delta,SF Delta,,,
26813,26820,6,6,blind channel,blind channel,2230.221,2230.221,5.0380821,5.0380821,0,0,0,0,,,NF Delta,NF Delta,,,
26814,26821,58,58,blind channel,blind channel,1485.864,1485.864,0.6409825,0.6409825,0,0,0,0,,,NF Delta,NF Delta,,,
26815,26822,15,15,blind channel,blind channel,1570.583,1570.583,2.5177209,2.5177209,0,0,0,0,,,NF Delta,NF Delta,,,
26816,26823,8,8,blind channel,blind channel,2267.242,2267.242,6.657372,6.657372,0,0,0,0,,,NF Delta,NF Delta,,,
26817,26824,14,14,blind channel,blind channel,2217.65,2217.65,5.0380821,5.0380821,0,0,0,0,,,NF Delta,NF Delta,,,
26818,26825,8,8,blind channel,blind channel,1567.755,1567.755,2.5177209,2.5177209,0,0,0,0,,,NF Delta,NF Delta,,,
26819,26826,18,18,blind channel,blind channel,2191.887,2191.887,4.6247721,4.6247721,0,0,0,0,,,NF Delta,NF Delta,,,
26820,26827,10119,10119,distributary channel,distributary channel,487.9037,487.9037,-5.651968,-5.651968,1,1,0,0,,,NF Delta,NF Delta,,,
26821,26828,17,17,blind channel,blind channel,2205.7,2205.7,4.6247721,4.6247721,0,0,0,0,,,NF Delta,NF Delta,,,
26822,26829,16,16,blind channel,blind channel,2211.7,2211.7,4.849493,4.849493,0,0,0,0,,,NF Delta,NF Delta,,,
26823,26830,1130,1130,distributary channel,distributary channel,2227.084,2227.084,0.6511118,0.6511118,1,1,0,0,,,NF Delta,NF Delta,,,
