id,cnt,chk,ein,eout,area_m2,habitat,path_med,path_min,path_max,elev_m,edge
26321,,,,,8,blind channel,1304.953,1304.953,1304.953,3.052542,0
26322,,,,,20,blind channel,1395.996,1395.996,1395.996,2.3441429,0
26323,,,,,13,blind channel,1585.633,1585.633,1585.633,-0.5174472,0
26324,,,,,14,blind channel,1418.759,1418.759,1418.759,0.8706942,0
26325,,,,,193,distributary channel,1594.68,1594.68,1594.68,1.654106,0
26326,,,,,64,blind channel,1618.572,1618.572,1618.572,0.8669387,0
26327,,,,,7,blind channel,1370.534,1370.534,1370.534,1.169701,0
26328,,,,,8,blind channel,1623.639,1623.639,1623.639,1.116046,0
26329,,,,,26,blind channel,1591.254,1591.254,1591.254,-0.5174472,0
26330,,,,,19,blind channel,1640.33,1640.33,1640.33,0.8669387,0
26331,,,,,15,blind channel,1600.825,1600.825,1600.825,-0.5174472,0
26332,,,,,71,blind channel,6244.497,6244.497,6244.497,6.556263,0
26333,,,,,11,blind channel,1403.445,1403.445,1403.445,0.8706942,0
26334,,,,,14,blind channel,1353.507,1353.507,1353.507,1.308418,0
26335,,,,,22,blind channel,1422.483,1422.483,1422.483,3.0357299,0
26336,,,,,53,blind channel,1401.41,1401.41,1401.41,0.8706942,0
26337,,,,,8,blind channel,1401.132,1401.132,1401.132,2.3441429,0
26338,,,,,16,blind channel,1414.487,1414.487,1414.487,1.681468,0
26339,,,,,18,blind channel,1402.41,1402.41,1402.41,-1.128773,0
26340,,,,,5816,distributary channel,9252.932,9252.932,9252.932,6.5542049,0
26341,,,,,110,blind channel,1482.049,1482.049,1482.049,-1.087279,0
26342,,,,,102,blind channel,1404.359,1404.359,1404.359,-1.128773,0
26343,,,,,54,blind channel,1634.386,1634.386,1634.386,0.9319198,0
26344,,,,,30,blind channel,1403.824,1403.824,1403.824,0.8706942,0
26345,,,,,9,blind channel,1607.825,1607.825,1607.825,0.1607153,0
26346,,,,,15952,distributary channel,6664.447,6664.447,6664.447,10.6707401,0
26347,,,,,7,blind channel,1416.238,1416.238,1416.238,1.681468,0
26348,,,,,19,blind channel,1654.608,1654.608,1654.608,0.8669387,0
26349,,,,,7,blind channel,1453.014,1453.014,1453.014,0.8706942,0
26350,,,,,10,blind channel,1358.335,1358.335,1358.335,2.2828441,0
26351,,,,,8,blind channel,1615.81,1615.81,1615.81,-0.4329202,0
26352,,,,,23,blind channel,1605.739,1605.739,1605.739,-0.1756268,0
26353,,,,,15,blind channel,1365.371,1365.371,1365.371,1.116549,0
26354,,,,,16,blind channel,1409.788,1409.788,1409.788,2.3441429,0
26355,,,,,38,blind channel,1409.652,1409.652,1409.652,-1.128773,0
26356,,,,,957,distributary channel,1651.393,1651.393,1651.393,1.474472,1
26357,,,,,47,blind channel,1650.371,1650.371,1650.371,2.2061059,0
26358,,,,,81,blind channel,6260.518,6260.518,6260.518,6.870204,0
26359,,,,,121,blind channel,1415.052,1415.052,1415.052,-1.128773,0
26360,,,,,7,blind channel,1378.735,1378.735,1378.735,2.7475481,0
26361,,,,,72,blind channel,1466.614,1466.614,1466.614,-1.087279,0
26362,,,,,111,blind channel,1483.907,1483.907,1483.907,-1.087279,0
26363,,,,,14,blind channel,1430.301,1430.301,1430.301,3.1326139,0
26364,,,,,725,distributary channel,1627.586,1627.586,1627.586,1.16037,0
26365,,,,,793,distributary channel,1855.383,1855.383,1855.383,2.264786,1
26366,,,,,18,blind channel,1437.933,1437.933,1437.933,3.0357299,0
26367,,,,,12,blind channel,1438.165,1438.165,1438.165,3.1326139,0
26368,,,,,8,blind channel,1449.458,1449.458,1449.458,3.1326139,0
26369,,,,,10,blind channel,1434.129,1434.129,1434.129,3.1326139,0
26370,,,,,85,blind channel,1488.75,1488.75,1488.75,-1.087279,0
26371,,,,,77,blind channel,6276.832,6276.832,6276.832,7.3936992,0
26372,,,,,15,blind channel,1419.809,1419.809,1419.809,0.8619542,0
26373,,,,,30,blind channel,1419.602,1419.602,1419.602,0.8619542,0
26374,,,,,17,blind channel,1670.093,1670.093,1670.093,0.9319198,0
26375,,,,,39,blind channel,1666.099,1666.099,1666.099,2.2061059,0
26376,,,,,74,blind channel,1460.922,1460.922,1460.922,-1.087279,0
26377,,,,,16,blind channel,1424.688,1424.688,1424.688,2.3441429,0
26378,,,,,52,blind channel,1468.422,1468.422,1468.422,-1.087279,0
26379,,,,,15,blind channel,1372.542,1372.542,1372.542,2.7475481,0
26380,,,,,20,blind channel,1620.396,1620.396,1620.396,0.3413258,0
26381,,,,,17,blind channel,1422.102,1422.102,1422.102,0.8619542,0
26382,,,,,9,blind channel,1672.593,1672.593,1672.593,1.466262,0
26383,,,,,164,blind channel,1430.108,1430.108,1430.108,-1.116012,0
26384,,,,,10,blind channel,1669.221,1669.221,1669.221,2.2061059,0
26385,,,,,68,blind channel,6292.696,6292.696,6292.696,7.0640812,0
26386,,,,,21,blind channel,1432.916,1432.916,1432.916,0.8619542,0
26387,,,,,18,blind channel,1424.981,1424.981,1424.981,-1.128773,0
26388,,,,,97,blind channel,1446.715,1446.715,1446.715,-0.4982361,0
26389,,,,,52,blind channel,1675.377,1675.377,1675.377,2.2061059,0
26390,,,,,41,blind channel,1461.629,1461.629,1461.629,-1.087279,0
26391,,,,,13,blind channel,1678.786,1678.786,1678.786,1.466262,0
26392,,,,,4746,distributary channel,1669.519,1669.519,1669.519,1.063329,1
26393,,,,,115,blind channel,1442.458,1442.458,1442.458,-0.4982361,0
26394,,,,,6793,distributary channel,1617.378,1617.378,1617.378,0.9222969,0
26395,,,,,3544,distributary channel,1619.449,1619.449,1619.449,1.105064,0
26396,,,,,8,blind channel,1683.206,1683.206,1683.206,2.2061059,0
26397,,,,,8,blind channel,1879.086,1879.086,1879.086,6.5754042,0
26398,,,,,101,blind channel,6308.888,6308.888,6308.888,6.028861,0
26399,,,,,15,blind channel,1452.797,1452.797,1452.797,3.0357299,0
26400,,,,,1560,distributary channel,1860.356,1860.356,1860.356,0.7477808,0
26401,,,,,15,blind channel,1438.552,1438.552,1438.552,2.3441429,0
26402,,,,,15,blind channel,1686.907,1686.907,1686.907,1.466262,0
26403,,,,,87,blind channel,1691.484,1691.484,1691.484,2.2061059,0
26404,,,,,15,blind channel,1387.235,1387.235,1387.235,4.0747032,0
26405,,,,,110,blind channel,1501.564,1501.564,1501.564,-1.087279,0
26406,,,,,19,blind channel,1634.724,1634.724,1634.724,4.1657681,0
26407,,,,,138,blind channel,6369.151,6369.151,6369.151,6.5870571,0
26408,,,,,16,blind channel,1692.806,1692.806,1692.806,2.9979441,0
26409,,,,,27,blind channel,1437.224,1437.224,1437.224,0.8619542,0
26410,,,,,91,blind channel,6354.444,6354.444,6354.444,6.5720992,0
26411,,,,,108,blind channel,6325.081,6325.081,6325.081,6.028861,0
26412,,,,,25,blind channel,1448.401,1448.401,1448.401,0.8619542,0
26413,,,,,295,blind channel,6394.909,6394.909,6394.909,6.5870571,0
26414,,,,,27,blind channel,1475.665,1475.665,1475.665,-0.4982361,0
26415,,,,,7,blind channel,1706.842,1706.842,1706.842,3.935715,0
26416,,,,,15,blind channel,1439.274,1439.274,1439.274,0.0369475,0
26417,,,,,402,blind channel,6383.98,6383.98,6383.98,6.5870571,0
26418,,,,,71,blind channel,1707.591,1707.591,1707.591,2.2857239,0
26419,,,,,7,blind channel,1799.76,1799.76,1799.76,4.4796262,0
26420,,,,,21,blind channel,1455.357,1455.357,1455.357,-0.4077055,0
26421,,,,,109,blind channel,6341.151,6341.151,6341.151,6.028861,0
26422,,,,,318,blind channel,6410.858,6410.858,6410.858,7.1320038,0
26423,,,,,19,blind channel,1864.722,1864.722,1864.722,6.5754042,0
26424,,,,,27,blind channel,1490.736,1490.736,1490.736,-0.5707804,0
26425,,,,,16,blind channel,1467.454,1467.454,1467.454,5.4836092,0
26426,,,,,15,blind channel,1992.811,1992.811,1992.811,5.7637801,0
26427,,,,,8,blind channel,1454.659,1454.659,1454.659,2.579366,0
26428,,,,,675,distributary channel,1879.12,1879.12,1879.12,0.7477808,1
26429,,,,,15,blind channel,1701.271,1701.271,1701.271,4.1942949,0
26430,,,,,15,blind channel,1978.826,1978.826,1978.826,5.7637801,0
26431,,,,,13592,distributary channel,402.7163,402.7163,402.7163,-1.710124,0
26432,,,,,15,blind channel,1649.417,1649.417,1649.417,4.1657681,0
26433,,,,,15,blind channel,1401.977,1401.977,1401.977,4.4045072,0
26434,,,,,97,blind channel,1517.342,1517.342,1517.342,-0.5707804,0
26435,,,,,35,blind channel,1723.697,1723.697,1723.697,2.2447071,0
26436,,,,,42,blind channel,1723.904,1723.904,1723.904,2.2447071,0
26437,,,,,460,distributary channel,1895.167,1895.167,1895.167,0.9776922,1
26438,,,,,5268,distributary channel,6469.051,6469.051,6469.051,7.8392148,1
26439,,,,,15,blind channel,1785.153,1785.153,1785.153,1.566951,0
26440,,,,,353,blind channel,6426.758,6426.758,6426.758,8.0932236,0
26441,,,,,30,blind channel,1451.724,1451.724,1451.724,0.8619542,0
26442,,,,,17,blind channel,1469.378,1469.378,1469.378,-0.4077055,0
26443,,,,,17,blind channel,1464.386,1464.386,1464.386,1.35949,0
26444,,,,,11,blind channel,1810.986,1810.986,1810.986,3.9062159,0
26445,,,,,15,blind channel,1849.408,1849.408,1849.408,6.0772638,0
26446,,,,,17,blind channel,1481.525,1481.525,1481.525,5.5743742,0
26447,,,,,14,blind channel,1453.981,1453.981,1453.981,5.6587138,0
26448,,,,,179,distributary channel,1905.395,1905.395,1905.395,0.9776922,0
26449,,,,,33,blind channel,1504.842,1504.842,1504.842,-0.5707804,0
26450,,,,,921,distributary channel,1889.948,1889.948,1889.948,1.297352,0
26451,,,,,76,blind channel,1739.804,1739.804,1739.804,1.566951,0
26452,,,,,7613,nearshore,0,0,0,-0.4127375,0
26453,,,,,1354,distributary channel,1597.989,1597.989,1597.989,-0.1066875,0
26454,,,,,15,blind channel,2008.039,2008.039,2008.039,7.0840058,0
26455,,,,,70,blind channel,1755.425,1755.425,1755.425,1.566951,0
26456,,,,,22,blind channel,1794.708,1794.708,1794.708,4.9773512,0
26457,,,,,8,blind channel,1415.927,1415.927,1415.927,5.2599459,0
26458,,,,,15,blind channel,1963.926,1963.926,1963.926,5.7637801,0
26459,,,,,15,blind channel,1715.842,1715.842,1715.842,4.1942949,0
26460,,,,,19,blind channel,1771.461,1771.461,1771.461,1.566951,0
26461,,,,,8,blind channel,2037.146,2037.146,2037.146,6.5736151,0
26462,,,,,14,blind channel,1834.715,1834.715,1834.715,6.3399472,0
26463,,,,,40,blind channel,1770.875,1770.875,1770.875,1.566951,0
26464,,,,,16,blind channel,1733.44,1733.44,1733.44,2.2447071,0
26465,,,,,15,blind channel,1497.424,1497.424,1497.424,5.5743742,0
26466,,,,,17,blind channel,1483.277,1483.277,1483.277,-0.4077055,0
26467,,,,,8,blind channel,1663.417,1663.417,1663.417,3.3695979,0
26468,,,,,116,blind channel,1532.464,1532.464,1532.464,-0.1656524,0
26469,,,,,15,blind channel,2022.317,2022.317,2022.317,8.260438,0
26470,,,,,6778,distributary channel,6899.643,6899.643,6899.643,7.5236359,1
26471,,,,,7,blind channel,1887.242,1887.242,1887.242,6.0772638,0
26472,,,,,41,blind channel,1776.032,1776.032,1776.032,1.566951,0
26473,,,,,8,blind channel,1480.165,1480.165,1480.165,1.969098,0
26474,,,,,21,blind channel,1466.845,1466.845,1466.845,1.002367,0
26475,,,,,30,blind channel,1779.187,1779.187,1779.187,4.9773512,0
26476,,,,,8,blind channel,1468.224,1468.224,1468.224,6.4930692,0
26477,,,,,40937,distributary channel,269.8209,269.8209,269.8209,-1.898932,0
26478,,,,,7,blind channel,1731.156,1731.156,1731.156,4.658422,0
26479,,,,,18,blind channel,1763.859,1763.859,1763.859,5.314405,0
26480,,,,,15,blind channel,1513.238,1513.238,1513.238,6.20116,0
26481,,,,,27,blind channel,1519.585,1519.585,1519.585,-0.3797672,0
26482,,,,,496,distributary channel,1898.149,1898.149,1898.149,1.297352,1
26483,,,,,14,blind channel,1949.562,1949.562,1949.562,5.7637801,0
26484,,,,,18,blind channel,1497.763,1497.763,1497.763,-0.3797672,0
26485,,,,,15,blind channel,1819.852,1819.852,1819.852,0.9824582,0
26486,,,,,15,blind channel,1512.591,1512.591,1512.591,0.5204067,0
26487,,,,,22,blind channel,1747.495,1747.495,1747.495,5.074059,0
26488,,,,,18,blind channel,1732.58,1732.58,1732.58,2.9641521,0
26489,,,,,14,blind channel,1873.136,1873.136,1873.136,4.0859761,0
26490,,,,,767,distributary channel,1923.117,1923.117,1923.117,1.681542,1
26491,,,,,21,blind channel,1921.92,1921.92,1921.92,5.362669,0
26492,,,,,15,blind channel,1748.854,1748.854,1748.854,2.2857239,0
26493,,,,,66,blind channel,1790.295,1790.295,1790.295,0.9824582,0
26494,,,,,17,blind channel,1936.663,1936.663,1936.663,5.8430462,0
26495,,,,,93,blind channel,1546.842,1546.842,1546.842,-0.3153813,0
26496,,,,,5,distributary channel,896.6743,896.6743,896.6743,0.0918784,0
26497,,,,,21,blind channel,1716.631,1716.631,1716.631,2.214041,0
26498,,,,,17,blind channel,900.3814,900.3814,900.3814,0.0918784,0
26499,,,,,8,blind channel,1528.552,1528.552,1528.552,3.128629,0
26500,,,,,9,blind channel,1949.027,1949.027,1949.027,5.7637801,0
26501,,,,,14,blind channel,1700.802,1700.802,1700.802,0.2204991,0
26502,,,,,8,blind channel,1963.891,1963.891,1963.891,5.7637801,0
26503,,,,,10,distributary channel,1694.146,1694.146,1694.146,0.1566171,0
26504,,,,,29,blind channel,1534.692,1534.692,1534.692,-0.3797672,0
26505,,,,,22,blind channel,1483.087,1483.087,1483.087,1.002367,0
26506,,,,,14,blind channel,1806.659,1806.659,1806.659,0.9824582,0
26507,,,,,13,blind channel,1945.82,1945.82,1945.82,5.8938832,0
26508,,,,,7,blind channel,1525.869,1525.869,1525.869,0.5204067,0
26509,,,,,19,blind channel,1906.521,1906.521,1906.521,4.0347781,0
26510,,,,,36,blind channel,916.6595,916.6595,916.6595,0.3516345,0
26511,,,,,45,blind channel,1806.195,1806.195,1806.195,0.9824582,0
26512,,,,,8549,distributary channel,6672.634,6672.634,6672.634,12.4089899,1
26513,,,,,26,blind channel,1594.02,1594.02,1594.02,-0.7980851,0
26514,,,,,62,blind channel,1583.399,1583.399,1583.399,-0.7980851,0
26515,,,,,78,blind channel,1572.399,1572.399,1572.399,-0.7980851,0
26516,,,,,18,blind channel,1861.307,1861.307,1861.307,2.7614081,0
26517,,,,,10680,distributary channel,1655.118,1655.118,1655.118,1.246814,0
26518,,,,,7,blind channel,1960.219,1960.219,1960.219,6.1435218,0
26519,,,,,48,blind channel,1583.848,1583.848,1583.848,-0.7980851,0
26520,,,,,48,blind channel,932.4377,932.4377,932.4377,0.3516345,0
26521,,,,,80,blind channel,1562.535,1562.535,1562.535,-0.7980851,0
26522,,,,,18,blind channel,1763.854,1763.854,1763.854,5.0821242,0
26523,,,,,19,blind channel,1815.301,1815.301,1815.301,0.9824582,0
26524,,,,,23,blind channel,1549.127,1549.127,1549.127,0.3185716,0
26525,,,,,29,blind channel,1816.215,1816.215,1816.215,0.9824582,0
26526,,,,,17,blind channel,1815.094,1815.094,1815.094,0.9824582,0
26527,,,,,1454,distributary channel,1932.575,1932.575,1932.575,1.681542,0
26528,,,,,12,blind channel,1566.999,1566.999,1566.999,-0.4671263,0
26529,,,,,26,blind channel,1498.401,1498.401,1498.401,1.738909,0
26530,,,,,24,blind channel,1649.547,1649.547,1649.547,1.0727969,0
26531,,,,,54,blind channel,1568.399,1568.399,1568.399,-0.7980851,0
26532,,,,,33,blind channel,1607.627,1607.627,1607.627,-0.7980851,0
26533,,,,,25,blind channel,1622.541,1622.541,1622.541,0.2074097,0
26534,,,,,44,blind channel,948.3372,948.3372,948.3372,2.9575269,0
26535,,,,,8,blind channel,1848.443,1848.443,1848.443,2.252419,0
26536,,,,,19,blind channel,1892.571,1892.571,1892.571,3.7287691,0
26537,,,,,16,blind channel,1581.035,1581.035,1581.035,-0.3153813,0
26538,,,,,46623,distributary channel,514.3412,514.3412,514.3412,-1.563858,0
26539,,,,,8,blind channel,1102.012,1102.012,1102.012,4.4640322,0
26540,,,,,22,blind channel,1664.204,1664.204,1664.204,1.0727969,0
26541,,,,,52,blind channel,1831.822,1831.822,1831.822,0.9824582,0
26542,,,,,30,blind channel,1846.736,1846.736,1846.736,2.252419,0
26543,,,,,26,blind channel,1571.949,1571.949,1571.949,-0.7980851,0
26544,,,,,45,blind channel,1596.091,1596.091,1596.091,-0.7980851,0
26545,,,,,6,blind channel,1788.839,1788.839,1788.839,5.0821242,0
26546,,,,,18,blind channel,1777.339,1777.339,1777.339,5.0821242,0
26547,,,,,18,blind channel,1829.372,1829.372,1829.372,0.9824582,0
26548,,,,,19,blind channel,1527.508,1527.508,1527.508,1.9951921,0
26549,,,,,8,blind channel,1567.233,1567.233,1567.233,0.722858,0
26550,,,,,46,blind channel,963.858,963.858,963.858,3.1063421,0
26551,,,,,18,blind channel,1565.112,1565.112,1565.112,0.722858,0
26552,,,,,31,blind channel,1635.612,1635.612,1635.612,1.0727969,0
26553,,,,,670,distributary channel,1936.756,1936.756,1936.756,1.532328,1
26554,,,,,21,blind channel,1877.136,1877.136,1877.136,2.772779,0
26555,,,,,23,blind channel,1679.81,1679.81,1679.81,1.394623,0
26556,,,,,18,blind channel,1861.014,1861.014,1861.014,2.772779,0
26557,,,,,17,blind channel,1862.722,1862.722,1862.722,2.772779,0
26558,,,,,36,blind channel,1514.23,1514.23,1514.23,1.9951921,0
26559,,,,,46,blind channel,979.8078,979.8078,979.8078,1.279989,0
26560,,,,,14,blind channel,1087.077,1087.077,1087.077,2.388761,0
26561,,,,,14,blind channel,1581.39,1581.39,1581.39,0.722858,0
26562,,,,,18,blind channel,1864.964,1864.964,1864.964,2.772779,0
26563,,,,,8,blind channel,1594.863,1594.863,1594.863,0.0924758,0
26564,,,,,20,blind channel,1572.112,1572.112,1572.112,0.722858,0
26565,,,,,14,blind channel,1788.996,1788.996,1788.996,6.5100412,0
26566,,,,,59,blind channel,1609.541,1609.541,1609.541,-0.7980851,0
26567,,,,,24,blind channel,1587.813,1587.813,1587.813,-0.3474388,0
26568,,,,,8,blind channel,1593.875,1593.875,1593.875,0.9750374,0
26569,,,,,59,blind channel,995.2073,995.2073,995.2073,1.279989,0
26570,,,,,47,blind channel,1061.142,1061.142,1061.142,1.2706341,0
26571,,,,,15,blind channel,1844.065,1844.065,1844.065,0.9824582,0
26572,,,,,14231,distributary channel,6874.303,6874.303,6874.303,5.7926831,0
26573,,,,,25,blind channel,1046.021,1046.021,1046.021,1.2706341,0
26574,,,,,23,blind channel,1040.314,1040.314,1040.314,1.2706341,0
26575,,,,,8,blind channel,1524.765,1524.765,1524.765,1.9951921,0
26576,,,,,13,blind channel,1040.607,1040.607,1040.607,1.2706341,0
26577,,,,,67,blind channel,1025.607,1025.607,1025.607,1.2706341,0
26578,,,,,44,blind channel,1624.819,1624.819,1624.819,-0.3474388,0
26579,,,,,19,blind channel,1542.372,1542.372,1542.372,1.9951921,0
26580,,,,,18,blind channel,1694.003,1694.003,1694.003,1.394623,0
26581,,,,,29,blind channel,1075.506,1075.506,1075.506,1.2706341,0
26582,,,,,6494,distributary channel,1738.045,1738.045,1738.045,1.6303,1
26583,,,,,57,blind channel,1011.4,1011.4,1011.4,1.279989,0
26584,,,,,20,blind channel,1585.633,1585.633,1585.633,0.722858,0
26585,,,,,5,blind channel,1704.367,1704.367,1704.367,1.955106,0
26586,,,,,14,blind channel,1881.364,1881.364,1881.364,2.772779,0
26587,,,,,16,blind channel,1859.464,1859.464,1859.464,2.252419,0
26588,,,,,23,blind channel,1880.571,1880.571,1880.571,2.772779,0
26589,,,,,31138,distributary channel,9373.088,9373.088,9373.088,5.9078178,0
26590,,,,,16,blind channel,1926.334,1926.334,1926.334,5.3504329,0
26591,,,,,8,blind channel,1976.805,1976.805,1976.805,7.2284188,0
26592,,,,,23,blind channel,1081.749,1081.749,1081.749,2.388761,0
26593,,,,,13,blind channel,1702.452,1702.452,1702.452,1.955106,0
26594,,,,,7,blind channel,1805.067,1805.067,1805.067,6.673471,0
26595,,,,,15,blind channel,1961.683,1961.683,1961.683,6.6566839,0
26596,,,,,18,blind channel,1894.278,1894.278,1894.278,3.3632691,0
26597,,,,,30,blind channel,1603.798,1603.798,1603.798,0.2823965,0
26598,,,,,8,blind channel,1185.953,1185.953,1185.953,3.35602,0
26599,,,,,9,blind channel,1910.056,1910.056,1910.056,4.7674718,0
26600,,,,,16,blind channel,1909.349,1909.349,1909.349,4.7674718,0
26601,,,,,16,blind channel,1556.857,1556.857,1556.857,2.29284,0
26602,,,,,17,blind channel,1941.698,1941.698,1941.698,5.6343861,0
26603,,,,,16,blind channel,1571.6,1571.6,1571.6,1.765586,0
26604,,,,,51,blind channel,1638.597,1638.597,1638.597,-0.3291237,0
26605,,,,,8,blind channel,1056.006,1056.006,1056.006,1.2706341,0
26606,,,,,25,blind channel,1111.563,1111.563,1111.563,2.185864,0
26607,,,,,10,blind channel,1946.82,1946.82,1946.82,5.6343861,0
26608,,,,,19,blind channel,1097.563,1097.563,1097.563,2.185864,0
26609,,,,,895,distributary channel,1690.558,1690.558,1690.558,0.5194945,0
26610,,,,,22,blind channel,1097.063,1097.063,1097.063,2.185864,0
26611,,,,,17,blind channel,1874.399,1874.399,1874.399,3.8284669,0
